Name,Org,Pos,Current Level,FV,K%,BB%,BABIP,ISO,wOBA,wRC+,SwStr%,Strikes,Pitches,playerId
"Trent Deveaux","LAA","CF","CPX","40+",0.33901919,0.10660981,0.33877551,0.12926829,0.3193981010776593,88.82667433390942,0.30084349,770,1067,"sa3006885"
"Jelfry Marte","TBR","SS","CPX","40",0.2242268,0.06185567,0.3129771,0.04885058,0.28337288434736996,70.53310154046922,0.17023445,717,981,"sa3006886"
"Ronny Mauricio","NYM","SS","A+","55",0.18508655,0.04793609,0.32263815,0.10473458,0.312469805533381,94.08064526137387,0.13098464,1534,2214,"sa3006887"
"Luis Verdugo","CHC","SS","A","40",0.2,0.08571429,0.2972028,0.1233244,0.32645229670069487,93.1709063003873,0.26302083,573,768,"sa3006888"
"D'Shawn Knowles","LAA","CF","A","40+",0.25966851,0.09944751,0.35843373,0.14947368,0.3469016248990339,104.49914103337412,0.15917704,1150,1847,"sa3006889"
"Leo Jimenez","TOR","SS","A","40",0.1521197,0.09226933,0.33333333,0.08215297,0.34110402792692185,106.21269367803646,0.0971867,769,1173,"sa3006891"
"Alek Thomas","ARI","CF","AA","50",0.18251928,0.09768638,0.37777778,0.14285714,0.387968256396632,137.15225042462745,0.12261995,1648,2626,"sa3006892"
"Jordan Groshans","TOR","3B","AA","50",0.19141914,0.09240924,0.36714976,0.14869888,0.38890357163086187,136.26078917647862,0.12109863,525,801,"sa3006893"
"Anthony Seigler","NYY","C","A+","45",0.18604651,0.15813953,0.27205882,0.05113636,0.3108040074878764,89.3534524516042,0.06821282,427,733,"sa3006894"
"Ji-hwan Bae","PIT","SS","AA","40",0.17481203,0.10902256,0.38108108,0.09846827,0.3717852380741706,133.525327593016,0.08639187,1104,1771,"sa3006895"
"Miguel Vargas","LAD","3B","AA","40",0.15101523,0.09898477,0.3642732,0.13314037,0.38163867543331353,133.52433788628787,0.09628085,1829,2877,"sa3006896"
"Reivaj Garcia","CHC","2B","CPX","40",0.17445483,0.05919003,0.33193277,0.04761905,0.3094781561742855,84.55609164654855,0.21105528,453,597,"sa3006900"
"Carlos De La Cruz","PHI","CF","CPX","35+",0.34345048,0.06070288,0.34943182,0.125,0.3032191758529066,88.77730577657397,0.22838581,1396,2001,"sa3006903"
"Richard Palacios","CLE","2B","AA","40",0.14210526,0.1,0.39855072,0.17751479,0.4396223269010845,174.13051969999188,0.07518797,418,665,"sa3006908"
"Jonathan Ornelas","TEX","SS","A+","40+",0.21333333,0.09925926,0.33634312,0.12820513,0.3484613728027287,117.09164366585738,0.10060189,1454,2326,"sa3006909"
"CJ Alexander","ATL","3B","AA","40",0.22486772,0.12962963,0.33613445,0.11111111,0.3420449241678766,106.87417224435625,0.12014925,839,1340,"sa3006912"
"Jeremy Eierman","OAK","SS","AA","40",0.3015873,0.06349206,0.29072165,0.14839572,0.29220768160485694,79.26610813580501,0.15606204,2088,3159,"sa3007005"
"Tanner Dodson","TBR","RHP/CF","A+","40+",0.1533101,0.08013937,0.31162791,0.09689923,0.3282395119451064,107.87078334678345,0.08745247,676,1052,"sa3007008"
"Josh Stowers","NYY","CF","AA","40",0.25568182,0.14346591,0.36616162,0.13504273,0.3676918326956885,132.05158255864072,0.12199373,1675,2869,"sa3007010"
"Alfonso Rivas","OAK","1B","AAA","35+",0.205,0.13,0.36470588,0.1211226,0.36995332565630695,128.92377588984337,0.07813465,1965,3238,"sa3007014"
"Jake McCarthy","ARI","CF","AAA","40+",0.19914347,0.0856531,0.35220126,0.14251207,0.3579691243886437,120.48306609101796,0.12020138,999,1589,"sa3007015"
"Nolan Gorman","STL","3B","AAA","55",0.29007634,0.10050891,0.34324943,0.22077922,0.37612421964776926,132.10614080089422,0.15374801,1963,3135,"sa3007017"
"Xavier Edwards","SDP","2B","AA","50",0.10449735,0.09920635,0.36734694,0.07099698,0.37071362145827463,128.7415694716884,0.04813047,1553,2514,"sa3007018"
"Frainyer Chavez","TEX","SS","A+","35+",0.18494272,0.09819967,0.33568075,0.07249071,0.3287246252837354,104.27773528557141,0.11672746,1250,1919,"sa3007019"
"Davis Bradshaw","MIA","CF","A","35+",0.16473318,0.04640371,0.36477987,0.05912597,0.3380695804243996,108.2429329094738,0.11301637,909,1283,"sa3007031"
"Everson Pereira","NYY","CF","A","45",0.33463035,0.07392996,0.35135135,0.11392405,0.3001918878536744,76.19724034775005,0.19833853,635,963,"sa3007034"
"Greyson Jenista","ATL","RF","AA","40+",0.25203252,0.10433604,0.31590414,0.12055641,0.317370037696093,100.08360714805427,0.12929799,1755,2792,"sa3007044"
"Jameson Hannah","CIN","CF","AA","45",0.21805792,0.08006814,0.355,0.09659091,0.3287489763269686,103.14227349040758,0.10555815,1350,2141,"sa3007046"
"Grant Witherspoon","TBR","RF","A+","35+",0.22068966,0.08551724,0.30290456,0.14263803,0.3274941949758622,98.67265243887347,0.13931145,1641,2498,"sa3007047"
"P.J. Hilson","SFG","CF","CPX","40+",0.36697248,0.0795107,0.3190184,0.13888889,0.3041517937475918,80.59424040330126,0.42836676,546,698,"sa3007048"
"Jawuan Harris","SDP","CF","A+","35+",0.29890454,0.14397496,0.31464174,0.14285714,0.3431808531661577,111.42129698116683,0.15377574,1327,2185,"sa3007049"
"Mateo Gil","STL","SS","A","35+",0.25647059,0.08705882,0.33707865,0.11548556,0.32790509097716386,97.95702009980431,0.15416323,822,1213,"sa3007050"
"Jayce Easley","TEX","SS","A","35+",0.23152709,0.16748768,0.37190083,0.03592814,0.35299038887023926,112.08960575987308,0.19157088,327,522,"sa3007057"
"Willie Joe Garry Jr.","MIN","CF","A","35+",0.28253968,0.07301587,0.28494624,0.11151079,0.28767958245216274,73.43658472359421,0.14852492,646,983,"sa3007065"
"George Bell","SFG","CF","CPX","35+",0.21005917,0.0887574,0.31004367,0.08026756,0.3137915417419343,86.78244370471212,0.19605078,510,709,"sa3007067"
"Luis Garcia","PHI","SS","A","45+",0.21518987,0.08298172,0.29875519,0.08188976,0.29554686262654856,83.14218184100106,0.09622144,1447,2276,"sa3007295"
"DaShawn Keirsey","MIN","CF","A+","35+",0.23529412,0.12456747,0.28648649,0.064,0.28304166636533207,67.65524712453376,0.11754538,709,1157,"sa3007301"
"Travis Swaggerty","PIT","CF","AAA","50",0.2310757,0.10491368,0.32700422,0.12462006,0.33710166042850864,116.06318193080006,0.11399509,1715,2851,"sa3007512"
"Triston Casas","BOS","1B","AA","50",0.23762376,0.11683168,0.30100334,0.22170901,0.3714604775506662,136.74324102428525,0.13266762,1292,2103,"sa3007634"
"Nick Schnell","TBR","CF","A","45",0.32522796,0.10334347,0.38547486,0.17241379,0.3522395103349598,113.74744755859135,0.24463119,707,1071,"sa3007639"
"Nicholas Northcut","BOS","3B","A","40",0.28395062,0.08888889,0.30612245,0.09166666,0.29248459297831697,82.06502168135553,0.19410319,816,1221,"sa3007640"
"Terrin Vavra","COL","2B","AA","40+",0.15644172,0.13496933,0.35697941,0.16942909,0.4015431079166329,154.3792951441299,0.09053156,1448,2408,"sa3007643"
"Jeremiah Jackson","LAA","3B","A","45",0.32157676,0.08091286,0.32539683,0.2983683,0.37800441552494574,124.29730050893471,0.20377129,1069,1644,"sa3007740"
"Blaze Alexander","ARI","SS","A+","40+",0.21592649,0.11179173,0.35679612,0.15370706,0.3784590792253705,130.36705215861767,0.15750436,1415,2292,"sa3007742"
"Grant Lavigne","COL","1B","A","40+",0.21556122,0.14413265,0.34680851,0.11609907,0.363879007361542,122.64310162726045,0.09852375,1822,3116,"sa3007743"
"William Holmes","LAA","RHP/CF","CPX","40",0.29166667,0.10714286,0.37234043,0.07692308,0.33801137726931346,101.90309948407102,0.29682997,252,347,"sa3007744"
"Brandon Howlett","BOS","3B","A+","40",0.28505393,0.12942989,0.34285714,0.15313653,0.3557557894534002,122.63939052683139,0.14808437,1419,2323,"sa3007745"
"Rylan Thomas","CIN","1B","-1","40",0.23430962,0.17573222,0.2890625,0.22395833,0.3881422763658782,124.18817059624708,0.11188811,485,858,"sa3007824"
"Nick Meyer","NYM","C","AA","35+",0.16793893,0.06870229,0.23208191,0.04189944,0.23848600430256875,49.60493728464781,0.08845888,904,1447,"sa3007826"
"Wilderd Patino","ARI","CF","A","40+",0.2310231,0.09570957,0.38624339,0.0952381,0.3713091097004786,119.16416548999153,0.25465839,450,644,"sa3007874"
"Ryder Green","NYY","RF","A","40",0.29226361,0.10315186,0.32989691,0.18421052,0.3509760820080011,112.46081955919134,0.20035778,726,1118,"sa3007875"
"Brennen Davis","CHC","CF","AA","45+",0.18115942,0.10144928,0.35195531,0.17521368,0.40740250910285614,152.9110598734581,0.1338766,541,859,"sa3007876"
"Jack Herman","PIT","RF","A","35+",0.23880597,0.108742,0.35815603,0.18719211,0.3902989324716735,143.57244734370852,0.14344262,923,1464,"sa3007877"
"Parker Meadows","DET","CF","A+","40+",0.23606557,0.09344262,0.29533679,0.10634328,0.30888043952938726,90.72604330892635,0.1237067,1419,2223,"sa3007943"
"Will Banfield","MIA","C","A+","40",0.28324698,0.06217617,0.2729805,0.11954459,0.27908034985547236,71.95413306862206,0.18387262,1315,1947,"sa3007973"
"Kody Clemens","DET","2B","AAA","40",0.21265141,0.09959623,0.29690722,0.16486903,0.33855120696349517,115.72251052273337,0.11382682,1783,2864,"sa3008002"
"Alex McKenna","HOU","CF","AA","40",0.25770925,0.07488987,0.36917563,0.1119403,0.35230094365086323,120.65076723599746,0.11650485,1082,1751,"sa3008003"
"Joe Gray Jr.","MIL","CF","A+","40",0.26872247,0.13656388,0.2195122,0.13903744,0.2977104015582431,76.56128432247755,0.20086083,448,697,"sa3008005"
"Grant Little","SDP","2B","A+","40",0.15483871,0.10537634,0.31044776,0.05707196,0.3155766199312603,95.42631629300958,0.07030796,1059,1721,"sa3008031"
"Jordyn Adams","LAA","CF","A+","45+",0.23344371,0.11589404,0.33862434,0.11238095,0.34448349929803257,111.8112968646337,0.12394865,1389,2259,"sa3008032"
"Josh Breaux","NYY","C","A+","40",0.24242424,0.05757576,0.32258065,0.18892508,0.3507306467403065,122.75830844270511,0.20142602,770,1122,"sa3008051"
"Tristan Pompey","MIA","LF","AAA","40",0.27249357,0.13624679,0.3632287,0.08761329,0.3320598727372026,110.5109676101618,0.10964912,946,1596,"sa3008077"
"Carlos Cortes","NYM","LF","AA","40",0.15247253,0.09478022,0.28709056,0.13522012,0.3405714561926067,118.23423211770199,0.07412539,1736,2887,"sa3008079"
"Connor Scott","MIA","CF","A+","45",0.2363388,0.09016393,0.31392931,0.10229007,0.30737066227983645,91.24933129698653,0.14152851,1618,2473,"sa3008080"
"Osiris Johnson","MIA","CF","CPX","40",0.26633166,0.02512563,0.32592593,0.12765957,0.2995718052638835,82.61822664197196,0.25494505,356,455,"sa3008110"
"Malcom Nunez","STL","1B","AA","40",0.18009479,0.1042654,0.35611511,0.2109589,0.4262396344706096,154.50998362191197,0.15536481,732,1165,"sa3008113"
"Cadyn Grenier","BAL","SS","AA","40",0.29890454,0.11893584,0.34188034,0.13345521,0.33044460490579514,109.55040260214335,0.13477407,1580,2545,"sa3008140"
"Grant Koch","PIT","C","A+","35+",0.17857143,0.10150376,0.22493225,0.10425532,0.2786881570088661,76.07013009421208,0.08935743,1204,1992,"sa3008180"
"Michael Siani","CIN","CF","A+","45",0.19565217,0.08423913,0.3253493,0.08923077,0.3279865857987489,99.40683224901466,0.08752328,1709,2685,"sa3008182"
"Cole Roederer","CHC","CF","A+","45",0.24466338,0.11494253,0.29919137,0.15399239,0.33873582326719914,108.6273419593684,0.1553589,1279,2034,"sa3008184"
"Sean Guilbe","SDP","SS","A","35+",0.33076923,0.15641026,0.33879781,0.20186336,0.37116597558176795,124.76219010289597,0.23113965,759,1246,"sa3008185"
"Korry Howell","MIL","CF","A+","40",0.25991189,0.1123348,0.35869565,0.07070707,0.32814937579420816,102.01982566478938,0.16429056,947,1473,"sa3008238"
"Ezequiel Tovar","COL","SS","A","35+",0.20944559,0.09856263,0.3271028,0.07637231,0.32290688693274017,93.84105247678532,0.17503392,978,1474,"sa3008239"
"Bo Naylor","CLE","C","AA","45+",0.22297297,0.10810811,0.3060686,0.16666667,0.34669801663784755,114.08056983874532,0.11676647,1246,2004,"sa3008247"
"Charles Mack","MIN","2B","A","35+",0.23850575,0.09770115,0.28440367,0.13029316,0.31380531715728366,89.48300700001505,0.14,707,1100,"sa3008250"
"Luken Baker","STL","1B","AA","40",0.21617647,0.10441176,0.3258427,0.14451827,0.34886304909069865,121.87337893695461,0.11344853,1674,2662,"sa3008267"
"Bryce Bush","CHW","RF","CPX","35+",0.26039387,0.09846827,0.30935252,0.14179104,0.32227206073309245,97.32308297771749,0.14987406,1013,1588,"sa3008278"
"Michael Helman","MIN","2B","A+","35+",0.12340426,0.05531915,0.27419355,0.10672854,0.30541316875770913,90.07008576126124,0.10876321,1067,1609,"sa3008280"
"Brice Turang","MIL","SS","AA","50",0.17857143,0.15079365,0.324,0.0806962,0.34437297816928797,110.9531035400089,0.07135907,1816,3083,"sa3008294"
"Steele Walker","CHW","LF","AA","40+",0.16312057,0.08510638,0.29778672,0.15772358,0.34863335803980156,118.40824970557682,0.09607686,1603,2498,"sa3008306"
"Alan Mejia","NYY","CF","DSL","35+",0.25773196,0.12371134,0.30538922,0.16666667,0.3621109181436999,114.21513747973297,0.305026,407,577,"sa3008420"
"Nick Decker","BOS","RF","A","40+",0.2970297,0.10891089,0.33333333,0.22413793,0.36825421527402485,135.60735562517618,0.13867684,475,786,"sa3008590"
"Victor Victor Mesa","MIA","CF","A+","40",0.12723658,0.04373757,0.2691358,0.02801724,0.2525647692006044,59.12792604941569,0.07777133,1143,1723,"sa3008602"
"Lester Madden","OAK","RF","A+","35+",0.28095238,0.05238095,0.29779412,0.08439898,0.2651979443850551,63.88688651566879,0.15806045,1056,1588,"sa3008603"
"Diego Cartaya","LAD","C","A","45",0.20289855,0.07729469,0.33802817,0.15135135,0.3623816178040804,111.13486342322193,0.27762803,276,371,"sa3008742"
"Misael Urbina","MIN","CF","A","40",0.06451613,0.10599078,0.28994083,0.16393443,0.3987810730382248,129.31624664019736,0.12094395,221,339,"sa3008743"
"Gabriel Rodriguez","CLE","SS","A","40+",0.20164609,0.0781893,0.27950311,0.12980769,0.33219356473090716,91.79434499720846,0.32332564,319,433,"sa3008744"
"Noelvi Marte","SEA","SS","A","40+",0.18394649,0.09698997,0.35121951,0.20229007,0.4130725121019676,137.52815430884294,0.29111531,381,529,"sa3008745"
"Antonio Gomez","NYY","C","CPX","40",0.15789474,0.07017544,0.33333333,0.15384615,0.3793365191995052,125.99834135993547,0.22680412,72,97,"sa3008746"
"Jose De La Cruz","DET","RF","CPX","35+",0.29644269,0.07114625,0.41134752,0.24888889,0.43303658659496,148.99957686434598,0.43661972,384,497,"sa3008747"
"Alvin Guzman","ARI","CF","CPX","40+",0.24427481,0.0610687,0.29775281,0.08368201,0.2889485252267532,66.2061051340068,0.37908497,375,459,"sa3008748"
"Eduarqui Fernandez","MIL","CF","CPX","35+",0.32450331,0.09602649,0.28930818,0.15789474,0.32816694923584033,88.74113995002294,0.43966942,467,605,"sa3008749"
"Adinso Reyes","DET","3B","CPX","40",0.18959108,0.05204461,0.38624339,0.17768595,0.41771521808496165,140.19586836443722,0.34411085,355,433,"sa3008750"
"Eduardo Garcia","MIL","SS","CPX","40",0.225,0.15,0.40909091,0.15625,0.45268126726150515,160.28747468164582,0.34177215,52,79,"sa3008751"
"Kevin Alcantara","NYY","CF","CPX","45",0.20689655,0.04597701,0.32,0.10559006,0.3208922730095085,90.09789412757347,0.29351536,234,293,"sa3008752"
"Jose Rodriguez","TEX","C","A","35+",0.12977099,0.14885496,0.26775956,0.09433962,0.3506959715417323,101.68638991510173,0.22803347,300,478,"sa3008753"
"Alejandro Pie","TBR","SS","CPX","40",0.18181818,0.04347826,0.36111111,0.05333333,0.35306696516584113,103.04877061289478,0.31527094,321,406,"sa3008754"
"Luis Matos","SFG","CF","A","40+",0.10689655,0.06896552,0.39170507,0.19920319,0.47344571064258445,172.61452124311893,0.20935412,329,449,"sa3008756"
"Alexander Ramirez","LAA","RF","CPX","40",0.33333333,0.09039548,0.34782609,0.1948052,0.3628665047176814,108.679618117896,0.43333333,274,360,"sa3008757"
"Omar Florentino","KCR","SS","CPX","35+",0.19178082,0.14611872,0.28368794,0.10810811,0.341237108004258,96.25129596314844,0.26818182,276,440,"sa3008758"
"Angel Martinez","CLE","SS","A","40",0.11111111,0.11111111,0.34715026,0.12162162,0.40728811522708436,134.20442092947653,0.19545455,293,440,"sa3008762"
"Jonatan Clase","SEA","CF","CPX","35+",0.1958042,0.17832168,0.38690476,0.14349776,0.43023763511862073,147.39129018375345,0.25632378,350,593,"sa3008787"
"Jeferson Espinal","ARI","CF","CPX","40",0.2248996,0.09236948,0.45731707,0.09009009,0.4152204445016529,139.46786465917157,0.28880157,366,509,"sa3008793"
"Bryan Gonzalez","BOS","RF","CPX","40",0.26279863,0.10238908,0.32163743,0.18431373,0.37180713186525316,113.81693174377922,0.38188277,411,563,"sa3008805"
"Eduardo Vaughan","BOS","CF","CPX","35+",0.17596567,0.07296137,0.32335329,0.08133972,0.34077009070536185,95.98294629443488,0.29516539,299,393,"sa3008810"
"Wilmin Candelario","KCR","SS","CPX","40",0.29107981,0.10798122,0.45,0.19021739,0.42451346459842865,144.1021630649418,0.3962704,313,429,"sa3008834"
"Alex De Jesus","LAD","3B","A","40+",0.29875519,0.08298755,0.4,0.11059908,0.3476346995820643,102.33056651845567,0.35196687,373,483,"sa3008842"
"Alexander Vargas","NYY","SS","CPX","45",0.12903226,0.08294931,0.26666667,0.13989637,0.3311054338507938,96.47234565805627,0.20963173,258,353,"sa3008851"
"Brayan Buelvas","OAK","CF","A","40",0.2189781,0.10948905,0.36363636,0.16806722,0.3842138527509044,124.00272016324413,0.29791271,373,527,"sa3008868"
"Osvaldo Gavilan","PIT","CF","DSL","35+",0.15882353,0.05294118,0.22834646,0.11612903,0.2845726332243751,63.691703265082424,0.26618705,211,278,"sa3008873"
"Maikol Escotto","NYY","SS","A","40",0.26146789,0.14678899,0.42241379,0.23756906,0.46480378082820345,167.25311065977374,0.35357918,300,461,"sa3008878"
"Mauro Bonifacio","NYY","RF","DSL","35+",0.4010989,0.12087912,0.33766234,0.16339869,0.33643538807774637,93.49221197508136,0.48341232,303,422,"sa3008881"
"Alexander Mojica","PIT","1B","A","35+",0.1559633,0.16972477,0.39259259,0.22988506,0.4912758982843823,182.46407600581713,0.22273782,248,431,"sa3008889"
"Marcos Cabrera","NYY","3B","CPX","35+",0.19907407,0.14351852,0.33576642,0.17582418,0.399304802219073,129.61718314192532,0.25837321,273,418,"sa3008890"
"Charlis Aquino","SDP","SS","CPX","35+",0.1797235,0.0875576,0.31818182,0.078125,0.33293310194103803,91.74858048219363,0.26790451,275,377,"sa3008895"
"Freddy Valdez","NYM","RF","CPX","35+",0.18148148,0.11481481,0.31843575,0.17391305,0.3868609954801838,123.69699204244287,0.27346939,334,490,"sa3009190"
"Eduardo Lopez","BOS","CF","A","35+",0.15019763,0.15019763,0.30857143,0.10849057,0.3680547767948256,111.66081623708403,0.22993492,291,461,"sa3009275"
"Dayro Perez","NYY","SS","DSL","35+",0.28181818,0.05,0.3125,0.09313725,0.28486082228747284,63.85729764411708,0.38970588,334,408,"sa3009299"
"Benyamin Bailey","CHW","RF","CPX","35+",0.16460905,0.21399177,0.4,0.12972973,0.46185993559566546,165.56156755256387,0.22134387,280,506,"sa3009343"
"Austin Shenton","SEA","3B","AA","35+",0.19469027,0.0840708,0.34899329,0.21212121,0.4027443793084886,152.3070750513997,0.08574739,514,863,"sa3009869"
"Will Wilson","LAA","2B","AA","45",0.23039216,0.06862745,0.34306569,0.16402116,0.3392706574762569,101.48601494148494,0.13464236,462,713,"sa3009871"
"Tanner Morris","TOR","LF","A+","40",0.19047619,0.16666667,0.31318681,0.1,0.35790796491473204,119.10387951586462,0.07293497,645,1138,"sa3009873"
"Peyton Burdick","MIA","RF","AA","40",0.23003195,0.1086262,0.37912088,0.23461538,0.43299523358925796,172.5182189793895,0.12758621,706,1160,"sa3009876"
"Will Robertson","TOR","RF","CPX","40",0.18631179,0.11787072,0.31791908,0.13596491,0.3661187232220581,124.25918892674453,0.09319372,594,955,"sa3009879"
"Logan Driscoll","SDP","C","A","35+",0.14197531,0.09259259,0.29411765,0.19014085,0.3663938946929979,124.43196152832945,0.07082631,363,593,"sa3009882"
"Joseph Ortiz","BAL","SS","AA","35+",0.1622807,0.13157895,0.29299363,0.02564103,0.3063278148132088,96.35160647538807,0.03678161,531,870,"sa3009889"
"Aaron Schunk","COL","3B","A+","40+",0.13020833,0.07291667,0.32867133,0.19653179,0.3987361277404584,144.73876050567551,0.11349693,426,652,"sa3009957"
"Brenton Doyle","COL","CF","A+","35+",0.21860465,0.14418605,0.48412698,0.22777778,0.4741366477770226,185.30929926581751,0.1385902,508,837,"sa3009965"
"Aaron Bracho","CLE","LF","A+","40",0.17159763,0.16568047,0.29411765,0.28888889,0.4343228641720045,158.18534011285155,0.15942029,242,414,"sa3010018"
"Kody Hoese","LAD","3B","CPX","45",0.14619883,0.10526316,0.325,0.18367347,0.39616623503422876,139.73232803205133,0.0988806,340,536,"sa3010021"
"Marco Luciano","SFG","SS","A","55",0.20833333,0.14814815,0.352,0.26256983,0.4453510145346324,162.3153428445903,0.17533719,323,519,"sa3010022"
"Jairo Pomares","SFG","CF","A","40",0.18777293,0.04803493,0.39053254,0.14084507,0.38134504744059133,124.73942443532859,0.17107943,372,491,"sa3010023"
"Christian Cairo","CLE","2B","A","40",0.22346369,0.1396648,0.24299065,0.03424658,0.2862676608495872,67.31920243611393,0.22865014,231,363,"sa3010028"
"Korey Lee","HOU","C","AA","40+",0.18918919,0.10810811,0.32758621,0.10267857,0.34699882398783466,122.3995350529065,0.0993184,611,1027,"sa3010034"
"Brandon Lewis","LAD","3B","A+","35+",0.23770492,0.07786885,0.34899329,0.23744293,0.3933772797937746,136.80876521631677,0.15621437,565,877,"sa3010035"
"Yordys Valdes","CLE","SS","A","40",0.29281768,0.08839779,0.25,0.06790123,0.24502761936720524,43.05229312547284,0.38997214,277,359,"sa3010037"
"James Beard","CHW","CF","A","35+",0.39130435,0.05797101,0.35211268,0.09448818,0.27588851782527285,61.21179532788369,0.44333333,243,300,"sa3010038"
"Grant McCray","SFG","CF","CPX","35+",0.24545455,0.13636364,0.3740458,0.06486487,0.3529176115989685,106.53808418929766,0.27171492,312,449,"sa3010042"
"DJ Gladney","CHW","3B","A","35+",0.37272727,0.04545455,0.39130435,0.16417911,0.3370171381668611,97.18175638497068,0.5,383,446,"sa3010043"
"Matthew Barefoot","HOU","RF","A+","35+",0.21518987,0.10126582,0.2037037,0.0140845,0.21076521239703214,35.14811305503431,0.08974359,206,312,"sa3010145"
"Greg Jones","TBR","SS","A+","45",0.25688073,0.10091743,0.46666667,0.12565445,0.41087211545454255,163.30746844084487,0.1083151,573,914,"sa3010151"
"CJ Abrams","SDP","CF","AA","50",0.08484848,0.06666667,0.41481481,0.25333334,0.4838555989843426,184.28911057499013,0.16603774,200,265,"sa3010152"
"Cody Freeman","TEX","SS","A","35+",0.15231788,0.17218543,0.28571429,0.05,0.3436766562872375,101.10042175170616,0.2027027,176,296,"sa3010153"
"Darryl Collins","KCR","LF","A","40",0.14423077,0.10576923,0.38157895,0.1160221,0.395737628142039,131.73469943942436,0.17322835,268,381,"sa3010154"
"Joshua Mears","SDP","LF","A","35+",0.3025641,0.11794872,0.34313725,0.18674699,0.3693693689810924,116.21880443210406,0.36049383,294,405,"sa3010162"
"Dilan Rosario","SFG","SS","CPX","40",0.35820896,0.05472637,0.30973451,0.14973262,0.28215830094778716,64.90112863023842,0.41031941,353,407,"sa3010165"
"Jared Triolo","PIT","3B","A+","40",0.18560606,0.10227273,0.29032258,0.14957265,0.32739220502722355,109.84238880310939,0.12130802,599,948,"sa3010272"
"Grae Kessinger","HOU","SS","AA","40",0.14634146,0.11788618,0.26857143,0.07582938,0.3094488895330273,93.45776149857218,0.07232704,554,954,"sa3010327"
"Shea Langeliers","ATL","C","AA","45",0.23012552,0.07112971,0.32515337,0.08796296,0.30230191561966263,91.72179161897176,0.13112885,574,877,"sa3010329"
"Brady McConnell","KCR","SS","A","40",0.38202247,0.08426966,0.33333333,0.1875,0.30604481360333113,80.4547779862297,0.20147059,449,680,"sa3010331"
"Braden Shewmake","ATL","SS","AA","40+",0.14388489,0.08992806,0.34466019,0.12550607,0.36609317158623567,132.83485964044388,0.12486993,643,961,"sa3010332"
"Glenallen Hill Jr.","ARI","2B","A","35+",0.3480663,0.09392265,0.31578947,0.15625,0.30539129939344195,78.57213976478897,0.29302326,321,430,"sa3010335"
"Nick Quintana","DET","3B","A","40+",0.31538462,0.09615385,0.28666667,0.08620689,0.26639548139682606,67.02645207944973,0.13729309,631,1027,"sa3010390"
"Michael Toglia","COL","1B","A+","40+",0.25568182,0.15909091,0.29032258,0.23448276,0.3944281895052303,142.0339245216781,0.12674095,419,718,"sa3010393"
"Matt Gorski","PIT","RF","A+","35+",0.23762376,0.09405941,0.28244275,0.12290503,0.3058229422215188,96.02825858026644,0.11253197,498,782,"sa3010399"
"Andre Lipcius","DET","3B","AA","35+",0.20141343,0.09540636,0.34358974,0.08695652,0.3343625542119885,108.48769315581528,0.09762309,735,1178,"sa3010401"
"Jake Sanford","NYY","LF","A+","35+",0.3253012,0.0562249,0.33333333,0.17316017,0.32616358586857397,109.05551420267679,0.21367521,614,936,"sa3010585"
"Spencer Steer","MIN","2B","AA","35+",0.11148649,0.11486486,0.30697674,0.144,0.378812961884447,134.35176177701152,0.06927985,639,1097,"sa3010586"
"Ryan Kreidler","DET","3B","AA","40",0.23735409,0.07782101,0.30357143,0.11842105,0.3134777889177493,100.93083916682497,0.11651469,614,987,"sa3010587"
"Bryant Packard","DET","LF","A+","35+",0.24050633,0.13291139,0.38947368,0.12592592,0.384368785951711,142.60567250925953,0.10422961,392,662,"sa3010590"
"Corbin Carroll","ARI","CF","A+","45+",0.22043011,0.15591398,0.38938053,0.18831169,0.41342312967455064,145.56965617546993,0.14059406,315,505,"sa3010593"
"Michael Harris II","ATL","RF","A+","40",0.19811321,0.08490566,0.34459459,0.11518325,0.3496999077077182,113.71255985022405,0.18063315,376,537,"sa3010684"
"Orelvis Martinez","TOR","SS","A","40",0.17791411,0.08588957,0.2962963,0.27464788,0.41443982499617116,149.6975760353606,0.23024055,208,291,"sa3010692"
"Riley Greene","DET","RF","AA","50",0.25099602,0.0876494,0.3525641,0.13122172,0.35393198885290744,121.1780211664195,0.13574661,560,884,"sa3010694"
"Nasim Nunez","MIA","SS","A","45",0.21238938,0.15486726,0.26618705,0.03783784,0.29526969162337985,76.61376181552619,0.16595745,294,470,"sa3010695"
"Colin Barber","HOU","CF","A+","40",0.24369748,0.15966387,0.35294118,0.13131313,0.38296319657013195,130.46059377934492,0.19834711,160,242,"sa3010696"
"Sammy Siani","PIT","CF","A","40+",0.25,0.15853659,0.34042553,0.06766918,0.34462239320685223,107.02856211452256,0.24850299,220,334,"sa3010704"
"Keoni Cavaco","MIN","3B","A","45",0.38043478,0.04347826,0.2745098,0.08045977,0.22999431257662567,36.973462080345215,0.45901639,162,183,"sa3010706"
"Tre Fletcher","STL","CF","CPX","40+",0.43428571,0.06285714,0.42168675,0.13125,0.30666601044791086,85.33799981868657,0.2347973,422,592,"sa3010709"
"Vaughn Grissom","ATL","3B","A","40",0.14673913,0.08695652,0.32330827,0.1125,0.3662976511840612,120.2754241182432,0.19471947,222,303,"sa3010711"
"Jack Kenley","DET","2B","-1","40",0.29651163,0.08139535,0.29347826,0.14482759,0.31957887964589254,97.50262196911262,0.15830721,409,638,"sa3010718"
