Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2015,"Nate Samson","LAD","AAA",27,7,15,0.23076923,0.06666667,0.06666667,0,0.25,-1.098419508381059,0.24714866280555725,41.02051026798393,0.25,0.5,0.25,0.41666667,0.25,0.33333333,0.05769231,52,"sa331346"
2012,"Nate Samson","CHC","AAA",24,19,54,0.28,0.05555556,0.07407407,0.02,0.30434783,-2.1424373868700783,0.2966445298106582,70.00398811271882,0.22222222,0.53333333,0.24444444,0.58695652,0.15217391,0.26086957,0.05780347,173,"sa331346"
2015,"Balbino Fuenmayor","KCR","AAA",25,16,70,0.37681159,0,0.18571429,0.20289855,0.43636364,4.381299286072309,0.4118553272315434,150.41141794137317,0.30357143,0.35714286,0.33928571,0.50877193,0.22807018,0.26315789,0.19565217,230,"sa356978"
2016,"Balbino Fuenmayor","KCR","AAA",26,101,381,0.29050279,0.04461942,0.20209974,0.11452514,0.35251799,-3.5902471452469125,0.32328720426182006,92.52441755542465,0.21071429,0.41785714,0.37142857,0.47183099,0.26760563,0.26056338,0.16017964,1336,"sa356978"
2014,"Anthony Seratelli","NYM","AAA",31,93,294,0.27868852,0.13945578,0.21768707,0.13524591,0.35393258,5.142534235508876,0.3624379067486504,113.3690772359419,0.14285714,0.43406593,0.42307692,0.36216216,0.30810811,0.32972973,0.08305921,1216,"sa378376"
2012,"Anthony Seratelli","KCR","AAA",29,115,439,0.29947917,0.10022779,0.2095672,0.19270833,0.35125448,13.387836970406509,0.3779620476032732,123.05658768688762,0.15410959,0.42465753,0.42123288,0.40802676,0.26086957,0.33110368,0.09058824,1700,"sa378376"
2013,"Anthony Seratelli","KCR","AAA",30,120,487,0.2725,0.15811088,0.16632444,0.14,0.31818182,10.900612106546788,0.36702702703234,117.82763811510819,0.08280255,0.48089172,0.43630573,0.4517134,0.19626168,0.35202492,0.08246888,1928,"sa378376"
2010,"Yunesky Sanchez","ARI","AAA",26,105,368,0.28402367,0.07065217,0.12228261,0.12721893,0.30795848,-5.092461901417445,0.329429540314961,89.71692040646393,0.22648084,0.43902439,0.33449477,0.43288591,0.24832215,0.31879195,0.06521739,1288,"sa381319"
2013,"Kalian Sams","SDP","AAA",26,24,57,0.16,0.12280702,0.36842105,0.1,0.25,-4.254784180789617,0.250260101075758,40.54689166429537,0.17241379,0.4137931,0.4137931,0.48275862,0.24137931,0.27586207,0.14919355,248,"sa381343"
2009,"Emilio Ontiveros","FLA","AAA",24,4,16,0.1875,0,0.1875,0.0625,0.23076923,-1.9430156110824341,0.19324998557567596,4.116463772290222,0.18181818,0.54545455,0.27272727,0.53846154,0.07692308,0.38461538,0.03846154,52,"sa381344"
2007,"Coby Smith","LAA","AAA",26,9,25,0.15789474,0.12,0.16,0,0.17647059,-2.574122570216827,0.2262191367149353,22.47240634720085,0.13333333,0.33333333,0.53333333,0.3125,0.5,0.1875,0.10714286,84,"sa381974"
2008,"Coby Smith","LAA","AAA",27,42,141,0.19512195,0.09219858,0.14893617,0.04065041,0.23300971,-11.94240972424605,0.25061080498354776,37.565554180094985,0.08823529,0.53921569,0.37254902,0.48076923,0.27884615,0.24038462,0.09465021,486,"sa381974"
2009,"Coby Smith","LAA","AAA",28,4,14,0.14285714,0,0.07142857,0,0.15384615,-2.439550491225972,0.13017805985042027,-37.584500282149286,0,0.53846154,0.46153846,0.46153846,0.30769231,0.23076923,0.04081633,49,"sa381974"
2010,"Brad Chalk","SDP","AAA",24,27,89,0.3125,0.08988764,0.11235955,0.075,0.35714286,-0.0915280227799795,0.34412179733144826,99.23579952814494,0.25757576,0.42424242,0.31818182,0.38571429,0.3,0.31428571,0.05396825,315,"sa388376"
2010,"Marquez Smith","CHC","AAA",25,91,342,0.31353135,0.09064327,0.20467836,0.26072608,0.35779817,19.4980756080099,0.4106913661255556,142.36516200951544,0.16450216,0.44588745,0.38961039,0.56355932,0.23305085,0.20338983,0.10601504,1330,"sa388379"
