Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2006,"Kazuo Matsui","NYM","AAA",30,4,13,0.33333333,0,0.15384615,0.16666667,0.4,0.45001419800162107,0.3679217795530955,131.0272543382053,,,,,,,,,"1854"
2021,"Ali Sanchez","STL","AAA",24,45,176,0.25748503,0.05113636,0.19318182,0.11377246,0.30232558,-5.68708124738264,0.29604516517032275,75.04305319314527,0.23484848,0.47727273,0.28787879,0.43609023,0.26315789,0.30075188,0.09576138,637,"18551"
2019,"Ali Sanchez","NYM","AAA",22,21,65,0.17857143,0.07692308,0.16923077,0.07142857,0.2173913,-5.342902623772846,0.2485072924540593,39.625972739960744,0.11111111,0.46666667,0.42222222,0.38297872,0.29787234,0.31914894,0.10204082,245,"18551"
2019,"Luis Arraez","MIN","AAA",22,16,73,0.34848485,0.08219178,0.02739726,0.06060606,0.35384615,1.2414251506806817,0.35977849813356794,112.49061791735488,0.18461538,0.44615385,0.36923077,0.32307692,0.33846154,0.33846154,0.02112676,284,"18568"
2018,"Joe Mauer","MIN","AAA",35,3,10,0,0,0.2,0,0,-2.47765016711697,0,-100,0.125,0.5,0.375,0.375,0,0.625,0.04081633,49,"1857"
2019,"Ke'Bryan Hayes","PIT","AAA",22,110,480,0.264637,0.08958333,0.1875,0.14988291,0.31117825,-5.130462359861146,0.3287155711576187,92.14942417858093,0.19230769,0.46449704,0.34319527,0.37134503,0.2748538,0.35380117,0.07448494,1893,"18577"
2021,"Ke'Bryan Hayes","PIT","AAA",24,7,26,0.25,0.07692308,0.26923077,0.33333333,0.26666667,0.8809745283275116,0.37390657571645886,126.17005842789413,0.29411765,0.47058824,0.23529412,0.29411765,0.05882353,0.64705882,0.05714286,105,"18577"
2014,"Wilson Betemit","TBR","AAA",32,111,453,0.21717172,0.10816777,0.31788079,0.17929293,0.28099174,-6.485411037962234,0.3107606229517195,87.65423585982543,0.19379845,0.37984496,0.42635659,0.46923077,0.24230769,0.28846154,0.14129244,1826,"1861"
2009,"Wilson Betemit","CHW","AAA",27,72,286,0.24137931,0.07342657,0.25524476,0.19923372,0.28729282,-0.951268800263914,0.32142691650021243,97.10098723414472,0.19473684,0.46315789,0.34210526,0.41145833,0.26041667,0.328125,0.11982379,1135,"1861"
2008,"Wilson Betemit","NYY","AAA",26,8,33,0.33333333,0.18181818,0.21212121,0.25925926,0.42105263,3.4336645539848583,0.457399126255151,187.3952104739957,0.15,0.5,0.35,0.5,0.15,0.35,0.08130081,123,"1861"
2013,"Wilson Betemit","BAL","AAA",31,4,13,0.08333333,0.07692308,0.38461538,0.08333334,0.14285714,-1.705056361032234,0.15577470339261568,-16.53668521143087,0.16666667,0.33333333,0.5,0,0.28571429,0.71428571,0.21568627,51,"1861"
2009,"Wilson Valdez","NYM","AAA",31,36,126,0.29824561,0.05555556,0.07936508,0.03508772,0.32380952,-1.498006941389721,0.3105305709489962,89.63769935201191,0.1372549,0.71568627,0.14705882,0.35849057,0.23584906,0.40566038,0.04376368,457,"1863"
2009,"Wilson Valdez","CLE","AAA",31,41,137,0.19834711,0.0729927,0.13868613,0.00826446,0.23300971,-10.70413223042642,0.22623471030615327,31.900518359301437,0.15,0.74,0.11,0.3271028,0.30841121,0.36448598,0.07959184,490,"1863"
2010,"Wilson Valdez","PHI","AAA",32,5,26,0.45454545,0.11538462,0.11538462,0,0.52631579,2.483800781179899,0.44567365169525147,180.28381154841753,0.26315789,0.52631579,0.21052632,0.3,0.25,0.45,0.03448276,87,"1863"
2006,"Darnell McDonald","TBD","AAA",27,136,596,0.29182156,0.07885906,0.19295302,0.14312268,0.34708738,13.574757017585073,0.35261408734200156,120.41485440212658,,,,,,,,,"1867"
2009,"Darnell McDonald","CIN","AAA",30,73,304,0.31428571,0.05263158,0.18421053,0.225,0.36073059,14.3783543497992,0.38584596653779346,141.223845972809,0.19004525,0.42081448,0.38914027,0.49130435,0.22608696,0.2826087,0.10848644,1143,"1867"
2007,"Darnell McDonald","WSN","AAA",28,73,304,0.31460674,0.10197368,0.21052632,0.11610487,0.39805825,8.133745443277308,0.36349870556612746,123.11330690248609,0.30392157,0.41176471,0.28431373,0.37019231,0.32692308,0.30288462,0.10167993,1131,"1867"
2012,"Darnell McDonald","NYY","AAA",33,31,124,0.19444444,0.12096774,0.23387097,0.0925926,0.23684211,-4.782156369107295,0.27620684761341996,66.1661828287617,0.17105263,0.39473684,0.43421053,0.40506329,0.27848101,0.3164557,0.11498973,487,"1867"
2010,"Darnell McDonald","BOS","AAA",31,10,43,0.34146341,0.04651163,0.1627907,0.34146342,0.375,4.172388496585188,0.4475188352340876,181.54566059464082,0.20588235,0.35294118,0.44117647,0.58823529,0.14705882,0.26470588,0.11235955,178,"1867"
2011,"Darnell McDonald","BOS","AAA",32,9,35,0.34482759,0.14285714,0.17142857,0.31034482,0.38095238,4.297144841379498,0.4821565730231149,206.60957959129686,0.08695652,0.43478261,0.47826087,0.56521739,0.26086957,0.17391304,0.10483871,124,"1867"
2012,"Darnell McDonald","BOS","AAA",33,6,23,0.19047619,0,0.26086957,0.14285714,0.25,-1.5039394073260404,0.24175306247628253,42.634416722573256,0.1875,0.25,0.5625,0.375,0.375,0.25,0.17333333,75,"1867"
2007,"Darnell McDonald","MIN","AAA",28,61,252,0.27678571,0.07539683,0.13888889,0.13839286,0.30319149,1.4460270476137247,0.3368318320278183,104.95702339708473,0.13829787,0.46808511,0.39361702,0.46391753,0.23195876,0.30412371,0.12078346,919,"1867"
2008,"Darnell McDonald","MIN","AAA",29,93,410,0.26829268,0.08780488,0.19756098,0.17886179,0.31428571,5.835020884174389,0.3459775857809113,111.95369760781637,0.21942446,0.43884892,0.34172662,0.48442907,0.24567474,0.26989619,0.10301003,1495,"1867"
2018,"Kolby Allard","ATL","AAA",20,4,11,0,0,0.27272727,0,0,-2.7254151838286673,0,-100,0.4,0.4,0.2,0.5,0.25,0.25,0.18518519,27,"18694"
2019,"Kolby Allard","ATL","AAA",21,8,15,0,0.06666667,0.2,0,0,-3.8142762663222927,0.05548867812523475,-86.77000508570333,0.125,0.375,0.5,0.36363636,0.45454545,0.18181818,0.05882353,51,"18694"
2019,"Guillermo Heredia","TBR","AAA",28,8,30,0.21428571,0.03333333,0.33333333,0.14285715,0.29411765,-1.8070547573220017,0.27314218282699587,55.75784203216695,0.27777778,0.33333333,0.38888889,0.38888889,0.27777778,0.33333333,0.20833333,120,"18721"
2017,"Matt Holliday","NYY","AAA",37,5,21,0.27777778,0.14285714,0.0952381,0,0.3125,-0.10197553749654448,0.316740129675184,95.73372604266443,0.25,0.3125,0.4375,0.3125,0.25,0.4375,0.03061224,98,"1873"
2007,"Hector Luna","CLE","AAA",27,83,350,0.25077399,0.06,0.13714286,0.11145511,0.27472527,-8.429570821112133,0.29899305752345495,79.19429135385417,0.18656716,0.46641791,0.34701493,0.45357143,0.27142857,0.275,0.08573784,1213,"1874"
2012,"Hector Luna","PIT","AAA",32,4,17,0.5,0.05882353,0.05882353,0.25,0.5,3.181530831552529,0.5661354590864742,264.1860011308718,0.33333333,0.26666667,0.4,0.53333333,0.13333333,0.33333333,0.1147541,61,"1874"
2011,"Hector Luna","BOS","AAA",31,113,468,0.28266033,0.08974359,0.14316239,0.16627079,0.30701754,10.42833037313943,0.3555690570706462,119.34876326032129,0.20113314,0.41643059,0.38243626,0.49438202,0.2247191,0.28089888,0.05843801,1831,"1874"
2007,"Hector Luna","TOR","AAA",27,18,79,0.34328358,0.11392405,0.17721519,0.2238806,0.41176471,7.470466305203021,0.44953180264823045,181.68940129264323,0.11764706,0.52941176,0.35294118,0.47169811,0.26415094,0.26415094,0.09061489,309,"1874"
2008,"Hector Luna","TOR","AAA",28,116,466,0.27972028,0.06437768,0.15665236,0.13752914,0.31412104,2.394280693250369,0.33469655770127493,104.31551722194763,0.16193182,0.45454545,0.38352273,0.48179272,0.21008403,0.30812325,0.09958506,1687,"1874"
2012,"Hector Luna","PHI","AAA",32,62,240,0.28181818,0.0625,0.16666667,0.16818182,0.3125,4.113574837091965,0.3477603256702423,115.03685706717792,0.19444444,0.43888889,0.36666667,0.46448087,0.24043716,0.29508197,0.07032967,910,"1874"
2007,"Josh Hamilton","CIN","AAA",26,11,45,0.35,0.11111111,0.2,0.325,0.37037037,5.287248480137069,0.47862715191311306,201.499125487832,0.23333333,0.3,0.46666667,0.32258065,0.32258065,0.35483871,0.15882353,170,"1875"
2010,"Willy Taveras","ATL","AAA",28,17,47,0.11904762,0.08510638,0.12765957,0.02380952,0.13888889,-5.673162401121764,0.179940642194545,-1.440628070210511,0.08333333,0.75,0.16666667,0.55555556,0.08333333,0.36111111,0.04069767,172,"1876"
2010,"Willy Taveras","PHI","AAA",28,23,104,0.20833333,0.03846154,0.17307692,0.0625,0.25641026,-7.437226480496518,0.24039491777326547,39.901692828254596,0.10526316,0.59210526,0.30263158,0.34177215,0.27848101,0.37974684,0.07571802,383,"1876"
2021,"Ramon Urias","BAL","AAA",27,24,101,0.25842697,0.08910891,0.24752475,0.2247191,0.31666667,2.106879331949838,0.35858820915222167,116.11138877338678,0.21875,0.5,0.28125,0.55384615,0.24615385,0.2,0.10688836,421,"18795"
2012,"Rich Thompson","TBR","AAA",33,63,282,0.31075697,0.07092199,0.12411348,0.11553785,0.35514019,7.481438714494325,0.3598217411792322,123.2747446472328,0.20657277,0.53521127,0.25821596,0.39380531,0.32743363,0.27876106,0.0813094,947,"1883"
2013,"Rich Thompson","TBR","AAA",34,50,217,0.24867725,0.07373272,0.17511521,0.06349206,0.30921053,-4.2902869976667946,0.3004373233273344,82.43315031564867,0.18120805,0.57718121,0.24161074,0.42948718,0.28205128,0.28846154,0.0965251,777,"1883"
2006,"Rich Thompson","PIT","AAA",27,80,287,0.28017241,0.10801394,0.1358885,0.12931035,0.328125,8.827571965387934,0.36293336770990314,127.56892627700591,,,,,,,,,"1883"
2008,"Rich Thompson","PHI","AAA",29,97,405,0.26420455,0.0962963,0.17777778,0.11363636,0.31899642,-0.8389144290179343,0.32575326001914384,98.26017187058308,0.14893617,0.57446809,0.27659574,0.42068966,0.27586207,0.30344828,0.08892025,1417,"1883"
