Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2006,"Andy LaRoche","LAD","AA",22,62,277,0.30869565,0.14801444,0.11552347,0.17391305,0.32460733,19.18821214387092,0.412799634795258,165.35366928258082,,,,,,,,,"6444"
2008,"Andy LaRoche","LAD","AA",24,6,25,0.31818182,0.12,0.24,0.04545454,0.4375,0.4516159629336123,0.3619779443740845,114.68057058619819,0.13333333,0.66666667,0.2,0.375,0.3125,0.3125,0.32608696,46,"6444"
2009,"Jim Adduci","CHC","AA",24,131,534,0.29978587,0.10861423,0.1423221,0.08779443,0.35142119,11.421471664075417,0.3569729723620369,118.64188867870837,0.19947507,0.52493438,0.27559055,0.31738035,0.24685139,0.43576826,0.06986444,1918,"6448"
2011,"Jim Adduci","CHC","AA",26,71,267,0.30801688,0.09737828,0.12359551,0.12236287,0.345,7.107115727302179,0.3690790268858123,121.76371741676786,0.17,0.545,0.285,0.37198068,0.2173913,0.41062802,0.0605428,958,"6448"
2012,"Jim Adduci","CHC","AA",27,84,293,0.29365079,0.10580205,0.16040956,0.11507937,0.33990148,5.8010194796735535,0.35743781450359224,117.52719111118492,0.15686275,0.53921569,0.30392157,0.31924883,0.26760563,0.41314554,0.06122449,1127,"6448"
2009,"Jamie Hoffmann","LAD","AA",24,29,129,0.30693069,0.17054264,0.13953488,0.18811881,0.35802469,10.977613420556915,0.439982810685801,174.16983677064772,0.19277108,0.34939759,0.45783133,0.39759036,0.34939759,0.25301205,0.06189555,517,"6461"
2008,"Jamie Hoffmann","LAD","AA",23,133,544,0.27824268,0.09926471,0.13419118,0.11715481,0.30673317,0.49130556901591255,0.34077052941313446,100.73394995340227,0.175,0.3925,0.4325,0.45542169,0.22891566,0.31566265,0.18518519,864,"6461"
2013,"Luis Durango","CIN","AA",27,33,129,0.24528302,0.1627907,0.15503876,0.01886792,0.30232558,-1.0016793066418876,0.3073471612930298,92.71931813659874,0.12941176,0.77647059,0.09411765,0.32954545,0.25,0.42045455,0.05734767,558,"6533"
2010,"Tom Koehler","FLA","AA",24,18,38,0.16666667,0.10526316,0.39473684,0.03333333,0.33333333,-2.5691583250314536,0.24854659693581718,43.35432081305736,0.14285714,0.71428571,0.14285714,0.27777778,0.38888889,0.33333333,0.13636364,154,"6570"
2017,"Robert Stock","CIN","AA",27,18,11,0.375,0,0,0.125,0.375,0.633067255173026,0.3966357111930847,153.9306285821605,0.125,0.375,0.5,0.18181818,0.45454545,0.36363636,0.09090909,33,"6576"
2017,"Sean Rodriguez","ATL","AA",32,3,13,0.08333333,0.07692308,0.46153846,0.08333334,0.16666667,-1.5533773650393088,0.15699567244603083,-11.972644953898882,0,0.33333333,0.66666667,0.66666667,0,0.33333333,0.20408163,49,"6589"
2010,"Kory Casto","ARI","AA",28,49,205,0.25149701,0.13170732,0.2195122,0.17964071,0.28333333,3.8701270419085736,0.3581791317521645,115.8172462834663,0.1796875,0.3984375,0.421875,0.47286822,0.29457364,0.23255814,0.06642942,843,"6597"
2011,"Luke Montz","FLA","AA",27,118,483,0.27341772,0.15320911,0.19668737,0.23544304,0.30175439,24.00910328400898,0.39767887607310554,140.64243890781503,0.14950166,0.32225914,0.5282392,0.59283388,0.22801303,0.17915309,0.09402985,2010,"6601"
2010,"Daryl Thompson","CIN","AA",24,7,11,0.2,0,0.18181818,0,0.25,-1.2917549018326275,0.18539104461669922,1.6109087099891803,0.14285714,0.71428571,0.14285714,0.22222222,0.55555556,0.22222222,0.13793103,29,"6603"
2011,"Daryl Thompson","CIN","AA",25,7,12,0.2,0,0.08333333,0.1,0.22222222,-1.1115031249055618,0.2213800609111786,24.26783116609435,0,0.85714286,0.14285714,0.45454545,0.36363636,0.18181818,0.13793103,29,"6603"
2008,"Daryl Thompson","CIN","AA",22,7,18,0.1875,0.05555556,0.27777778,0.0625,0.27272727,-1.6224822168492758,0.22826610593234792,26.747727837830464,0.2,0.4,0.4,0.25,0.16666667,0.58333333,0.38709677,31,"6603"
2008,"Greg Halman","SEA","AA",20,61,257,0.27659574,0.06225681,0.25680934,0.20425532,0.34375,4.297831975837763,0.3603201086126913,113.59032896654739,0.21118012,0.39130435,0.39751553,0.55882353,0.24705882,0.19411765,0.36117381,443,"6617"
2009,"Greg Halman","SEA","AA",21,121,506,0.21006565,0.05731225,0.36166008,0.21006564,0.28174603,-4.601049901246888,0.3172571565474478,92.07470334845837,0.15498155,0.41328413,0.43173432,0.52688172,0.21146953,0.26164875,0.20428422,1914,"6617"
2010,"Kevin Mattison","FLA","AA",24,16,51,0.22222222,0.07843137,0.19607843,0.13333334,0.28571429,-1.5954278467285128,0.2945942002899793,73.79003093809644,0.2,0.31428571,0.48571429,0.58333333,0.13888889,0.27777778,0.13559322,177,"6635"
2011,"Kevin Mattison","FLA","AA",25,130,591,0.26043738,0.09813875,0.21489002,0.14512922,0.32975871,4.881248800699068,0.34633885921586605,106.75296371351521,0.15176152,0.38753388,0.46070461,0.41538462,0.29230769,0.29230769,0.09797753,2225,"6635"
2010,"Jim Henderson","MIL","AA",27,32,15,0.09090909,0.06666667,0.33333333,0.09090909,0.16666667,-1.9458672448876049,0.1698093960682551,-8.687966887144722,0,0.16666667,0.83333333,0,0.33333333,0.66666667,0.15909091,44,"6653"
2018,"Johnny Giavotella","CHW","AA",30,3,12,0.2,0.16666667,0.25,0,0.28571429,-0.4490073692560614,0.2721431056658427,67.73849456358548,0.14285714,0.57142857,0.28571429,0.42857143,0.42857143,0.14285714,0.04545455,44,"6740"
2018,"Josh Prince","ARI","AA",30,102,356,0.28476821,0.14044944,0.22752809,0.12582782,0.36697248,12.544862559350674,0.3663155709424715,130.3828364648141,0.24537037,0.34259259,0.41203704,0.51131222,0.25339367,0.23529412,0.1180758,1372,"6746"
2012,"Josh Prince","MIL","AA",24,137,596,0.25148515,0.12416107,0.1795302,0.10891089,0.30075188,0.9334812556529348,0.3334448591127234,101.38654816565133,0.15443038,0.44303797,0.40253165,0.45873786,0.26213592,0.27912621,0.07913351,2262,"6746"
2014,"Josh Prince","MIL","AA",26,111,416,0.24637681,0.13461538,0.17548077,0.08695652,0.29739777,0.38487873536991385,0.3274160812934631,100.80844982350328,0.16853933,0.42322097,0.4082397,0.45357143,0.26785714,0.27857143,0.07177914,1630,"6746"
2010,"Tyler Pastornicky","ATL","AA",20,38,160,0.25373134,0.1,0.1375,0.1119403,0.28571429,-1.2072815088408146,0.3246837760887894,93.67809329292473,0.16513761,0.49541284,0.33944954,0.45378151,0.21008403,0.33613445,0.06716418,536,"6777"
2011,"Tyler Pastornicky","ATL","AA",21,90,395,0.29859155,0.06075949,0.08607595,0.11549296,0.31545741,2.328185659018905,0.3434092934531067,104.81916134404632,0.20754717,0.51572327,0.27672956,0.32335329,0.25748503,0.41916168,0.05178979,1313,"6777"
2010,"Andrew Miller","FLA","AA",25,14,24,0.14285714,0.08333333,0.29166667,0,0.21428571,-2.8366283838556714,0.18442692445672076,0.9736620439874271,0.14285714,0.78571429,0.07142857,0.6,0,0.4,0.07894737,76,"6785"
2012,"Nick Buss","LAD","AA",25,132,558,0.27235772,0.06810036,0.12724014,0.13821139,0.30215827,3.498088718582937,0.3396334077567416,105.54973491721668,0.17391304,0.47584541,0.35024155,0.44343891,0.21266968,0.3438914,0.05698152,1948,"6835"
2009,"Marcos Mateo","CHC","AA",25,27,20,0.06666667,0.05,0.3,0,0.11111111,-2.8726940191575503,0.14195631181492524,-25.18966438605813,0,0.625,0.375,0,0.18181818,0.81818182,0.13333333,60,"6869"
2008,"Eddy Rodriguez","CIN","AA",22,7,28,0.24,0.07142857,0.28571429,0.28,0.26666667,0.7553564856773395,0.37299146183899473,121.92338401718955,0.1875,0.25,0.5625,0.58823529,0.23529412,0.17647059,0.35294118,51,"6870"
2008,"Chris Coghlan","FLA","AA",23,132,565,0.29813665,0.11858407,0.11504425,0.13043478,0.33252427,19.008194438892787,0.38122876386201254,127.34047641455761,0.19708029,0.44282238,0.36009732,0.49761905,0.1952381,0.30714286,0.18055556,936,"6878"
2016,"Chris Coghlan","CHC","AA",31,5,21,0.5,0.23809524,0.04761905,0.25,0.53333333,4.383028141825197,0.6033505740619841,291.0703438640627,0.13333333,0.4,0.46666667,0.6,0.26666667,0.13333333,0.04444444,90,"6878"
2011,"Chris Coghlan","FLA","AA",26,5,23,0.21052632,0.17391304,0.04347826,0.05263157,0.22222222,-0.6119785255496569,0.30315141315045563,78.24498939382029,0.22222222,0.5,0.27777778,0.57894737,0.10526316,0.31578947,0.05660377,106,"6878"
2008,"Martin Maldonado","MIL","AA",21,31,106,0.19387755,0.03773585,0.22641509,0.08163265,0.23611111,-9.332944705640807,0.23085038217843748,28.44722400371972,0.18055556,0.55555556,0.26388889,0.57142857,0.20779221,0.22077922,0.33928571,168,"6887"
2010,"Martin Maldonado","MIL","AA",23,34,123,0.25242718,0.07317073,0.19512195,0.11650486,0.30379747,0.1698383088254884,0.33599878786023984,101.15688465777744,0.09876543,0.44444444,0.45679012,0.4939759,0.19277108,0.31325301,0.08860759,474,"6887"
2011,"Martin Maldonado","MIL","AA",24,64,241,0.26442308,0.07883817,0.23236515,0.10576923,0.34437086,-0.2952340759983456,0.33459125471716167,98.9983859860023,0.21192053,0.42384106,0.36423841,0.39102564,0.23717949,0.37179487,0.12721239,904,"6887"
2007,"Johnny Cueto","CIN","AA",21,7,15,0.07692308,0,0.53333333,0.07692307,0.2,-2.7526156604600693,0.09998060189760648,-53.76491998213252,0,0.8,0.2,0,0.28571429,0.71428571,0.5483871,31,"6893"
2012,"Chase Anderson","ARI","AA",24,16,31,0,0,0.41935484,0,0,-7.806464454509195,0,-100,0.0625,0.8125,0.125,0.27777778,0.22222222,0.5,0.13541667,96,"6895"
2010,"Dave Sappelt","CIN","AA",23,89,372,0.36060606,0.08333333,0.12365591,0.18787879,0.39426523,27.891349034564303,0.42928919694195056,162.8182881062724,0.23021583,0.37769784,0.39208633,0.35616438,0.24657534,0.39726027,0.0605613,1354,"6898"
2010,"Denis Phipps","CIN","AA",24,104,411,0.22849462,0.07785888,0.20924574,0.10752689,0.28521127,-13.79400926029798,0.2917051218888339,71.88046026903308,0.16071429,0.37857143,0.46071429,0.50689655,0.24827586,0.24482759,0.12876361,1561,"6968"
2011,"Denis Phipps","CIN","AA",25,82,338,0.32786885,0.07988166,0.24556213,0.17377049,0.42465753,15.711585768547367,0.3936851481361502,138.00618453671532,0.20091324,0.456621,0.34246575,0.46017699,0.26548673,0.27433628,0.14885496,1310,"6968"
2009,"Juan Francisco","CIN","AA",22,109,464,0.28146453,0.04310345,0.19612069,0.21967963,0.3088685,12.413319085140442,0.3639624006074408,123.3173418134245,0.22028986,0.44057971,0.33913043,0.46571429,0.27142857,0.26285714,0.15913556,1527,"6978"
2006,"Brandon Jones","ATL","AA",22,48,194,0.27272727,0.07731959,0.19587629,0.20454546,0.30827068,6.022400196421953,0.3609607797116041,129.2875548814425,,,,,,,,,"6987"
2007,"Brandon Jones","ATL","AA",23,94,418,0.29315068,0.10526316,0.20095694,0.21369864,0.33823529,18.535894584053555,0.3875698265261375,137.15696371672465,0.19285714,0.47142857,0.33571429,0.43706294,0.28321678,0.27972028,0.25237449,737,"6987"
2011,"Brandon Jones","MIL","AA",27,68,265,0.23913043,0.11698113,0.22264151,0.12608696,0.30357143,-2.1685453410140196,0.3259726681799259,93.30926875264102,0.21176471,0.41176471,0.37647059,0.40116279,0.27906977,0.31976744,0.09099526,1055,"6987"
2006,"Chris Waters","ATL","AA",25,26,39,0.19444444,0,0.20512821,0.02777778,0.25,-3.6859338081416952,0.19070443842146131,10.834231161609907,,,,,,,,,"7015"
2006,"Alex Sanchez","CIN","AA",29,20,79,0.2972973,0.02531646,0.08860759,0.16216216,0.29850746,1.3448595005302824,0.3419494751172188,116.06072174036498,,,,,,,,,"708"
2006,"Chris Dickerson","CIN","AA",24,115,465,0.24164524,0.13978495,0.27741935,0.18251928,0.32669323,13.005680630060466,0.356792196566361,126.38732499857994,,,,,,,,,"7095"
2007,"Chris Dickerson","CIN","AA",25,30,123,0.27192982,0.05691057,0.25203252,0.07894737,0.36585366,-2.095055397828482,0.31010098975212846,85.7277202742505,0.15853659,0.57317073,0.26829268,0.39759036,0.24096386,0.36144578,0.30188679,212,"7095"
2013,"Rene Tosoni","MIL","AA",26,131,497,0.23766816,0.07847082,0.16700201,0.12107623,0.26760563,-3.2220018105924066,0.3090930260702756,93.92141555599633,0.16480447,0.43575419,0.39944134,0.4796748,0.24932249,0.27100271,0.09756098,1763,"7099"
2018,"Alberto Rosario","ARI","AA",31,37,132,0.26612903,0.0530303,0.15151515,0.0483871,0.30769231,-3.603645861835071,0.2852561455784422,76.4614026157038,0.14851485,0.54455446,0.30693069,0.44761905,0.20952381,0.34285714,0.12553191,470,"7125"
2014,"Alberto Rosario","LAD","AA",27,25,50,0.27659574,0.06,0.3,0.08510639,0.38709677,-0.4284977585784939,0.3150903856754303,92.5113930871791,0.125,0.5,0.375,0.375,0.3125,0.3125,0.15189873,158,"7125"
2010,"Chris Withrow","LAD","AA",21,19,35,0.28125,0.05714286,0.28571429,0.1875,0.38095238,0.6187188709347741,0.3566567582242629,114.81101542621892,0.18181818,0.36363636,0.45454545,0.43478261,0.17391304,0.39130435,0.12765957,141,"7161"
2011,"Chris Withrow","LAD","AA",22,20,36,0.29411765,0.02777778,0.41666667,0.05882353,0.52631579,-0.897215661751751,0.30523863690240044,79.62276294935259,0.21052632,0.52631579,0.26315789,0.15,0.3,0.55,0.17361111,144,"7161"
2012,"Chris Withrow","LAD","AA",23,18,13,0.3,0.15384615,0.30769231,0,0.5,0.2312615920795248,0.35479361812273663,115.74837608127389,0.2,0.8,0,0.28571429,0.42857143,0.28571429,0.19148936,47,"7161"
2009,"Jonny Venters","ATL","AA",24,8,14,0.27272727,0.07142857,0.35714286,0.09090909,0.5,-0.04256235415224314,0.3251436601082484,97.3502389860897,0.16666667,0.83333333,0,0.14285714,0,0.85714286,0.10204082,49,"7175"
2010,"Konrad Schmidt","ARI","AA",25,107,440,0.31472081,0.07272727,0.14318182,0.17512691,0.34662577,16.113060676093028,0.3806688400202019,130.6820859663944,0.21752266,0.43806647,0.34441088,0.40652819,0.26706231,0.3264095,0.10100334,1495,"7178"
2011,"Alex Castellanos","LAD","AA",24,32,143,0.32231405,0.1048951,0.16783217,0.28099174,0.36458333,11.436342768639113,0.4351674658311924,165.38860594178274,0.25510204,0.30612245,0.43877551,0.56,0.28,0.16,0.11650485,515,"7223"
2012,"Matt Davidson","ARI","AA",21,135,576,0.26131687,0.11979167,0.21875,0.20781893,0.30409357,22.11307737876483,0.3819039851949926,133.98617746534876,0.16480447,0.37150838,0.46368715,0.44931507,0.29315068,0.25753425,0.10936819,2295,"7226"
2010,"Collin Cowgill","ARI","AA",24,131,577,0.28486056,0.09878683,0.12651646,0.17928287,0.30023641,17.197786363077938,0.37203003962834674,124.97216828550353,0.12820513,0.48951049,0.38228438,0.46832579,0.26923077,0.26244344,0.08446104,2143,"7250"
2007,"Carlos Gonzalez","ARI","AA",21,120,499,0.2860262,0.06412826,0.20641283,0.18995633,0.33333333,10.0131731379934,0.3569270176116866,116.81411948350335,0.20454545,0.41193182,0.38352273,0.45604396,0.25549451,0.28846154,0.31257631,819,"7287"
2006,"Carlos Gonzalez","ARI","AA",20,18,69,0.21311475,0.10144928,0.17391304,0.19672132,0.23404255,0.24624470894907077,0.3237043145824881,103.36692196313521,,,,,,,,,"7287"
2010,"Jake Elmore","ARI","AA",23,124,462,0.27835052,0.12554113,0.12121212,0.0670103,0.31641791,2.3615170601369995,0.34072784482119894,104.28261100061304,0.19565217,0.48136646,0.32298137,0.43567251,0.23684211,0.32748538,0.05043384,1844,"7290"
2011,"Jake Elmore","ARI","AA",24,120,458,0.27034121,0.11790393,0.1419214,0.07874015,0.30864198,-1.5297071259629649,0.3319716305859321,97.26917566531704,0.22468354,0.44303797,0.33227848,0.39577039,0.21148036,0.39274924,0.05366922,1826,"7290"
2014,"Jeremy Moore","TBR","AA",27,38,131,0.18333333,0.06870229,0.22137405,0.18333334,0.18823529,-4.661471053416719,0.28002364222819986,68.9061728256851,0.12087912,0.41758242,0.46153846,0.47826087,0.22826087,0.29347826,0.18141593,452,"7307"
2013,"Jeremy Moore","LAD","AA",26,32,114,0.19191919,0.07894737,0.35964912,0.16161616,0.26785714,-2.1469004384032035,0.29227575791620575,82.34205676899077,0.13333333,0.55,0.31666667,0.57377049,0.21311475,0.21311475,0.15833333,480,"7307"
2010,"Josh Collmenter","ARI","AA",24,9,25,0.15789474,0.08,0.28,0.05263158,0.25,-2.251267209659951,0.2200999997910999,24.552204705485327,0.18181818,0.81818182,0,0.21428571,0.5,0.28571429,0.03157895,95,"7312"
2006,"Garrett Mock","ARI","AA",23,17,33,0.12903226,0.03030303,0.39393939,0,0.22222222,-4.4113009220407875,0.1375957392156124,-26.115358449557526,,,,,,,,,"7335"
2006,"Steven Jackson","ARI","AA",24,19,41,0.1875,0,0.2195122,0.03125,0.26086957,-4.025973327545332,0.18570968508720398,7.35920562587821,,,,,,,,,"7341"
2008,"Deunte Heath","ATL","AA",22,8,18,0.26666667,0.11111111,0.38888889,0.26666666,0.42857143,0.7796250257587528,0.3931781193789314,135.1987245088085,0,0.57142857,0.42857143,0.22222222,0.66666667,0.11111111,0.31578947,38,"7371"
2009,"Deunte Heath","ATL","AA",23,14,15,0,0.06666667,0.86666667,0,0,-3.191575034283681,0.05187444601740156,-85.4483188906044,0,0,0,0,0,1,0.25862069,58,"7371"
2015,"David Adams","MIA","AA",28,116,443,0.29380054,0.14221219,0.11963883,0.09703504,0.32698413,15.244374735585398,0.3754845919934186,130.87986152449648,0.20062696,0.46708464,0.3322884,0.45820433,0.26625387,0.2755418,0.05651672,1734,"7389"
2009,"Zach Stewart","CIN","AA",22,5,11,0.2,0,0.27272727,0.1,0.25,-1.0536650820559603,0.20429841496727683,16.51297156275907,0.125,0.5,0.375,0.125,0.375,0.5,0.17857143,28,"7397"
2006,"Paul Janish","CIN","AA",23,4,16,0.26666667,0.0625,0.3125,0.06666666,0.4,-0.21530741813634788,0.30061715096235275,87.30437036978105,,,,,,,,,"7412"
2007,"Paul Janish","CIN","AA",24,88,391,0.24382716,0.12787724,0.13810742,0.08641975,0.28676471,-1.2654460511170966,0.3275146433417661,97.28812400532672,0.17164179,0.42164179,0.40671642,0.51798561,0.1942446,0.28776978,0.16616766,668,"7412"
2013,"Bradin Hagens","ARI","AA",24,19,42,0.16216216,0.02380952,0.21428571,0.02702703,0.21428571,-4.391451662771994,0.1755367172391791,1.9625787190438888,0.10714286,0.57142857,0.32142857,0.5,0.15625,0.34375,0.15833333,120,"7422"
2014,"Bradin Hagens","ARI","AA",25,14,30,0.23809524,0.03333333,0.16666667,0,0.29411765,-2.1845510539998423,0.23168919138286426,36.36977947226659,0.29411765,0.29411765,0.41176471,0.35,0.25,0.4,0.12222222,90,"7422"
2009,"Jay Jackson","CHC","AA",21,10,22,0.22222222,0.04545455,0.18181818,0.16666667,0.23076923,-0.5233578391087516,0.298109023194564,79.26590168895588,0.21428571,0.42857143,0.35714286,0.23529412,0.23529412,0.52941176,0.12195122,82,"7432"
2013,"Jay Jackson","MIA","AA",25,10,15,0.16666667,0,0.46666667,0,0.4,-1.8043088413296227,0.15411758422851562,-12.785347267796315,0.25,0.25,0.5,0.42857143,0.42857143,0.14285714,0.15384615,39,"7432"
2008,"Brandon Allen","CHW","AA",22,41,173,0.2745098,0.10982659,0.23699422,0.33986928,0.28571429,11.705378094231623,0.42326707957107895,154.98611084551567,0.17857143,0.39285714,0.42857143,0.5,0.23214286,0.26785714,0.35015773,317,"7436"
2009,"Brandon Allen","CHW","AA",23,62,274,0.29045643,0.10948905,0.17153285,0.16182573,0.33510638,9.627340426582343,0.37488558085642176,130.62420806099638,0.21243523,0.34715026,0.44041451,0.44387755,0.23979592,0.31632653,0.10662824,1041,"7436"
2007,"Craig Tatum","CIN","AA",24,46,194,0.23121387,0.08762887,0.25257732,0.10404625,0.304,-5.970367583820695,0.29275601856487315,74.21291273564894,0.15322581,0.46774194,0.37903226,0.49206349,0.19047619,0.31746032,0.36931818,352,"7468"
2008,"Craig Tatum","CIN","AA",25,86,328,0.25255973,0.07926829,0.17987805,0.15017065,0.28448276,-5.096201519062072,0.32045430183410645,87.37340038826295,0.1888412,0.3776824,0.43347639,0.47302905,0.23236515,0.29460581,0.26119403,536,"7468"
2006,"Blake DeWitt","LAD","AA",20,26,112,0.18269231,0.07142857,0.1875,0.03846154,0.2195122,-7.950625638666946,0.222603012408529,33.02719080152154,,,,,,,,,"7485"
2007,"Blake DeWitt","LAD","AA",21,45,187,0.28089888,0.03743316,0.13903743,0.18539325,0.29931973,1.7226532347825143,0.3432268189486637,107.7189673992364,0.17218543,0.37086093,0.45695364,0.54545455,0.19480519,0.25974026,0.27340824,267,"7485"
2006,"Mike Ekstrom","SDP","AA",22,10,24,0.0952381,0.04166667,0.41666667,0.09523809,0.18181818,-2.931251832925782,0.15324479341506958,-15.227761142162386,,,,,,,,,"7488"
2009,"Scott Elbert","LAD","AA",23,8,14,0.08333333,0,0.28571429,0.08333334,0.125,-2.3550727747082725,0.10992362101872762,-46.617360520567956,0.125,0.25,0.625,0.33333333,0.11111111,0.55555556,0.15909091,44,"7489"
2006,"Scott Elbert","LAD","AA",20,8,18,0.23529412,0,0.22222222,0.05882353,0.28571429,-1.2109992074024531,0.22763390011257595,36.52735628898524,,,,,,,,,"7489"
2006,"Donny Lucy","CHW","AA",23,18,69,0.28333333,0.05797101,0.2173913,0.01666667,0.37777778,-0.44464533969009773,0.3101264608628822,93.92033166358125,,,,,,,,,"7498"
2007,"Donny Lucy","CHW","AA",24,87,326,0.26896552,0.09202454,0.1809816,0.12068965,0.31858407,1.549960093444118,0.3376005812559599,103.98387649026375,0.22123894,0.36725664,0.41150442,0.48706897,0.2112069,0.30172414,0.24448529,544,"7498"
2009,"Donny Lucy","CHW","AA",26,20,73,0.2173913,0.02739726,0.31506849,0.01449276,0.32608696,-5.579628904767425,0.22951627026001611,33.38200525758062,0.15555556,0.48888889,0.35555556,0.52083333,0.25,0.22916667,0.15918367,245,"7498"
2010,"Tommy Layne","ARI","AA",25,16,33,0.16666667,0.03030303,0.36363636,0.125,0.33333333,-2.9314647694283895,0.2216444754600525,25.573044235262255,0.1,0.6,0.3,0.27777778,0.55555556,0.16666667,0.11650485,103,"7501"
2011,"Ed Lucas","ATL","AA",29,42,181,0.27044025,0.08287293,0.20994475,0.16981132,0.31034483,2.4207003592767364,0.35267412595908737,110.93486466108757,0.21848739,0.39495798,0.38655462,0.52419355,0.20967742,0.26612903,0.11094675,676,"7532"
2008,"Angel Salome","MIL","AA",22,98,412,0.35967302,0.08009709,0.13834951,0.19891009,0.39403974,30.678981967459055,0.43167318418329836,160.51421279674793,0.18269231,0.50641026,0.31089744,0.42088608,0.28481013,0.2943038,0.22720247,647,"7536"
2011,"Marc Krauss","ARI","AA",23,125,504,0.24249423,0.12698413,0.24404762,0.19630485,0.29865772,5.9619774860897135,0.3507607936621662,109.67187661814894,0.18387097,0.32580645,0.49032258,0.46855346,0.2327044,0.29874214,0.10195531,2148,"7577"
2012,"Marc Krauss","ARI","AA",24,104,434,0.28323699,0.16820276,0.20967742,0.22543353,0.33877551,29.92517129299193,0.42212098078043375,161.04112569960208,0.19066148,0.31128405,0.49805447,0.48076923,0.22307692,0.29615385,0.09217102,1801,"7577"
2013,"Nick Evans","ARI","AA",27,133,527,0.26651982,0.12523719,0.21062619,0.18281939,0.30909091,19.663773849753614,0.3687325452622913,134.98559936290846,0.20977011,0.38793103,0.40229885,0.53008596,0.21203438,0.25787966,0.12126068,1872,"7595"
2014,"Lou Marson","CIN","AA",28,7,29,0.2173913,0.20689655,0.10344828,0,0.25,-0.40754488697385854,0.30797246406818257,87.71995565028189,0.15,0.6,0.25,0.4,0.25,0.35,0.056,125,"7610"
2015,"Lou Marson","CIN","AA",29,6,21,0.26315789,0.0952381,0.0952381,0.10526316,0.29411765,0.025563415318569323,0.33100835766111103,101.09236816639539,0.17647059,0.41176471,0.41176471,0.58823529,0.17647059,0.23529412,0.03896104,77,"7610"
2007,"Mark Reynolds","ARI","AA",23,37,155,0.30597015,0.12903226,0.20645161,0.23134328,0.36082474,10.131850911295139,0.41410396099090574,154.77218188380246,0.21,0.39,0.4,0.4368932,0.2815534,0.2815534,0.24041812,287,"7619"
2006,"Mark Reynolds","ARI","AA",22,30,127,0.27192982,0.08661417,0.29133858,0.27192983,0.33333333,7.84723499849146,0.4026534031695268,158.29457914713032,,,,,,,,,"7619"
2006,"Justin Ruggiano","TBD","AA",24,31,130,0.33333333,0.14615385,0.22307692,0.2962963,0.42666667,15.089272280004923,0.476261858792268,209.50657017387692,,,,,,,,,"7620"
2006,"Justin Ruggiano","LAD","AA",24,89,346,0.26027397,0.13294798,0.21387283,0.17465754,0.31603774,12.208708883270525,0.3667130659690056,133.28962271053996,,,,,,,,,"7620"
2007,"Daniel Barone","FLA","AA",24,10,23,0.2,0.08695652,0.26086957,0.05,0.28571429,-1.4753950067245725,0.2506340335715901,46.2493868753175,0.07692308,0.84615385,0.07692308,0.33333333,0.26666667,0.4,0.14634146,41,"7652"
2011,"Kyle Jensen","FLA","AA",23,21,87,0.25,0.08045977,0.26436782,0.225,0.28846154,0.8941565161051657,0.3488388595909908,108.40321055574202,0.12280702,0.43859649,0.43859649,0.45614035,0.22807018,0.31578947,0.1257485,334,"7706"
2012,"Kyle Jensen","MIA","AA",24,132,521,0.23370787,0.13243762,0.3109405,0.21797752,0.30418251,12.577761578596991,0.3631528104564279,121.37180748324703,0.1443662,0.35915493,0.49647887,0.45296167,0.28571429,0.26132404,0.13649425,2088,"7706"
2013,"Kyle Jensen","MIA","AA",25,70,291,0.23673469,0.11340206,0.25085911,0.26122449,0.26751592,15.400079954577297,0.38998784355281557,149.620718621041,0.20348837,0.30232558,0.49418605,0.55747126,0.24137931,0.20114943,0.13096271,1153,"7706"
2012,"David Holmberg","ARI","AA",20,11,26,0.19047619,0,0.23076923,0.04761905,0.26666667,-2.6643642988903373,0.1965313298361642,9.281496725976234,0.23076923,0.76923077,0,0.52941176,0.23529412,0.23529412,0.13043478,69,"7725"
2013,"David Holmberg","ARI","AA",21,19,41,0.11428571,0,0.34146341,0.02857143,0.19047619,-6.038681911191836,0.11735294886997767,-38.099262678422505,0.11764706,0.64705882,0.23529412,0.30769231,0.26923077,0.42307692,0.18518519,108,"7725"
2007,"James Parr","ATL","AA",21,12,24,0.3,0.08333333,0.125,0.1,0.35294118,0.3799504611087801,0.3515814380212264,113.26534909340585,0.11764706,0.58823529,0.29411765,0.44444444,0.22222222,0.33333333,0.25,36,"7734"
2008,"James Parr","ATL","AA",22,10,20,0.11111111,0,0.3,0,0.16666667,-3.8331138446575395,0.10281497902340359,-55.75262773013579,0,0.27272727,0.72727273,0.15384615,0.23076923,0.61538462,0.54545455,33,"7734"
2010,"Wily Peralta","MIL","AA",21,6,13,0.07692308,0,0.46153846,0.07692307,0.14285714,-2.3966457737354707,0.10055661201477051,-54.461416692828735,0,0.66666667,0.33333333,0.57142857,0,0.42857143,0.175,40,"7738"
2011,"Wily Peralta","MIL","AA",22,14,28,0.12,0,0.35714286,0.12,0.14285714,-4.060246439162943,0.1564961576461792,-18.56194499706796,0.07692308,0.76923077,0.15384615,0.61111111,0.16666667,0.22222222,0.17346939,98,"7738"
